Cell_Quality	cell_count	site	plate	well	site_location	Metadata_dataset_split
Great	799	CP257A-Well4-4	CP257A	Well4	4	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	431	CP257A-Well4-4	CP257A	Well4	4	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	3153	CP257A-Well1-25	CP257A	Well1	25	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	2803	CP257A-Well1-25	CP257A	Well1	25	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	946	CP257A-Well1-25	CP257A	Well1	25	ALLBATCHES___ALLPLATES___ALLWELLS
Great	743	CP257A-Well1-25	CP257A	Well1	25	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	680	CP257A-Well1-25	CP257A	Well1	25	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	7276	CP257A-Well2-6	CP257A	Well2	6	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	5598	CP257A-Well2-6	CP257A	Well2	6	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	5132	CP257A-Well2-6	CP257A	Well2	6	ALLBATCHES___ALLPLATES___ALLWELLS
Great	1325	CP257A-Well2-6	CP257A	Well2	6	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	511	CP257A-Well2-6	CP257A	Well2	6	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	1748	CP257A-Well5-21	CP257A	Well5	21	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	1198	CP257A-Well5-21	CP257A	Well5	21	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	965	CP257A-Well5-21	CP257A	Well5	21	ALLBATCHES___ALLPLATES___ALLWELLS
Great	235	CP257A-Well5-21	CP257A	Well5	21	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	50	CP257A-Well5-21	CP257A	Well5	21	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	2980	CP257A-Well1-61	CP257A	Well1	61	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	2771	CP257A-Well1-61	CP257A	Well1	61	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	1296	CP257A-Well1-61	CP257A	Well1	61	ALLBATCHES___ALLPLATES___ALLWELLS
Great	525	CP257A-Well1-61	CP257A	Well1	61	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	484	CP257A-Well1-61	CP257A	Well1	61	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	4388	CP257A-Well2-33	CP257A	Well2	33	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	3724	CP257A-Well2-33	CP257A	Well2	33	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	1267	CP257A-Well2-33	CP257A	Well2	33	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	797	CP257A-Well2-33	CP257A	Well2	33	ALLBATCHES___ALLPLATES___ALLWELLS
Great	759	CP257A-Well2-33	CP257A	Well2	33	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	2823	CP257A-Well1-7	CP257A	Well1	7	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	2625	CP257A-Well1-7	CP257A	Well1	7	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	2022	CP257A-Well1-7	CP257A	Well1	7	ALLBATCHES___ALLPLATES___ALLWELLS
Great	662	CP257A-Well1-7	CP257A	Well1	7	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	418	CP257A-Well1-7	CP257A	Well1	7	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	4023	CP257A-Well1-43	CP257A	Well1	43	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	3582	CP257A-Well1-43	CP257A	Well1	43	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	1455	CP257A-Well1-43	CP257A	Well1	43	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	847	CP257A-Well1-43	CP257A	Well1	43	ALLBATCHES___ALLPLATES___ALLWELLS
Great	813	CP257A-Well1-43	CP257A	Well1	43	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	3037	CP257A-Well2-15	CP257A	Well2	15	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	2833	CP257A-Well2-15	CP257A	Well2	15	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	920	CP257A-Well2-15	CP257A	Well2	15	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	771	CP257A-Well2-15	CP257A	Well2	15	ALLBATCHES___ALLPLATES___ALLWELLS
Great	710	CP257A-Well2-15	CP257A	Well2	15	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	1326	CP257A-Well5-3	CP257A	Well5	3	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	1148	CP257A-Well5-3	CP257A	Well5	3	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	1060	CP257A-Well5-3	CP257A	Well5	3	ALLBATCHES___ALLPLATES___ALLWELLS
Great	269	CP257A-Well5-3	CP257A	Well5	3	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	110	CP257A-Well5-3	CP257A	Well5	3	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	10265	CP257A-Well3-5	CP257A	Well3	5	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	5450	CP257A-Well3-5	CP257A	Well3	5	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	5176	CP257A-Well3-5	CP257A	Well3	5	ALLBATCHES___ALLPLATES___ALLWELLS
Great	1290	CP257A-Well3-5	CP257A	Well3	5	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	356	CP257A-Well3-5	CP257A	Well3	5	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	3973	CP257A-Well3-23	CP257A	Well3	23	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	3726	CP257A-Well3-23	CP257A	Well3	23	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	956	CP257A-Well3-23	CP257A	Well3	23	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	828	CP257A-Well3-23	CP257A	Well3	23	ALLBATCHES___ALLPLATES___ALLWELLS
Great	718	CP257A-Well3-23	CP257A	Well3	23	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	4288	CP257A-Well2-51	CP257A	Well2	51	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	3627	CP257A-Well2-51	CP257A	Well2	51	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	1220	CP257A-Well2-51	CP257A	Well2	51	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	821	CP257A-Well2-51	CP257A	Well2	51	ALLBATCHES___ALLPLATES___ALLWELLS
Great	806	CP257A-Well2-51	CP257A	Well2	51	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	4102	CP257A-Well6-95	CP257A	Well6	95	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	3350	CP257A-Well6-95	CP257A	Well6	95	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	957	CP257A-Well6-95	CP257A	Well6	95	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	872	CP257A-Well6-95	CP257A	Well6	95	ALLBATCHES___ALLPLATES___ALLWELLS
Great	707	CP257A-Well6-95	CP257A	Well6	95	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	3579	CP257A-Well4-79	CP257A	Well4	79	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	3010	CP257A-Well4-79	CP257A	Well4	79	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	866	CP257A-Well4-79	CP257A	Well4	79	ALLBATCHES___ALLPLATES___ALLWELLS
Great	767	CP257A-Well4-79	CP257A	Well4	79	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	653	CP257A-Well4-79	CP257A	Well4	79	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	2458	CP257A-Well1-12	CP257A	Well1	12	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	2333	CP257A-Well1-12	CP257A	Well1	12	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	664	CP257A-Well1-12	CP257A	Well1	12	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	495	CP257A-Well1-12	CP257A	Well1	12	ALLBATCHES___ALLPLATES___ALLWELLS
Great	470	CP257A-Well1-12	CP257A	Well1	12	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	2644	CP257A-Well6-59	CP257A	Well6	59	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	2637	CP257A-Well6-59	CP257A	Well6	59	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	1160	CP257A-Well6-59	CP257A	Well6	59	ALLBATCHES___ALLPLATES___ALLWELLS
Great	609	CP257A-Well6-59	CP257A	Well6	59	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	388	CP257A-Well6-59	CP257A	Well6	59	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	3307	CP257A-Well5-87	CP257A	Well5	87	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	2947	CP257A-Well5-87	CP257A	Well5	87	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	923	CP257A-Well5-87	CP257A	Well5	87	ALLBATCHES___ALLPLATES___ALLWELLS
Great	672	CP257A-Well5-87	CP257A	Well5	87	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	512	CP257A-Well5-87	CP257A	Well5	87	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	3572	CP257A-Well4-97	CP257A	Well4	97	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	3292	CP257A-Well4-97	CP257A	Well4	97	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	2706	CP257A-Well4-97	CP257A	Well4	97	ALLBATCHES___ALLPLATES___ALLWELLS
Great	715	CP257A-Well4-97	CP257A	Well4	97	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	301	CP257A-Well4-97	CP257A	Well4	97	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	692	CP257A-Well1-30	CP257A	Well1	30	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	433	CP257A-Well1-30	CP257A	Well1	30	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	426	CP257A-Well1-30	CP257A	Well1	30	ALLBATCHES___ALLPLATES___ALLWELLS
Great	81	CP257A-Well1-30	CP257A	Well1	30	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	25	CP257A-Well1-30	CP257A	Well1	30	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	2970	CP257A-Well5-69	CP257A	Well5	69	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	2515	CP257A-Well5-69	CP257A	Well5	69	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	963	CP257A-Well5-69	CP257A	Well5	69	ALLBATCHES___ALLPLATES___ALLWELLS
Great	661	CP257A-Well5-69	CP257A	Well5	69	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	362	CP257A-Well5-69	CP257A	Well5	69	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	2876	CP257A-Well3-89	CP257A	Well3	89	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	2779	CP257A-Well3-89	CP257A	Well3	89	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	2702	CP257A-Well3-89	CP257A	Well3	89	ALLBATCHES___ALLPLATES___ALLWELLS
Great	541	CP257A-Well3-89	CP257A	Well3	89	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	303	CP257A-Well3-89	CP257A	Well3	89	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	3861	CP257A-Well6-77	CP257A	Well6	77	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	3250	CP257A-Well6-77	CP257A	Well6	77	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	1048	CP257A-Well6-77	CP257A	Well6	77	ALLBATCHES___ALLPLATES___ALLWELLS
Great	836	CP257A-Well6-77	CP257A	Well6	77	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	696	CP257A-Well6-77	CP257A	Well6	77	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	3279	CP257A-Well4-88	CP257A	Well4	88	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	2911	CP257A-Well4-88	CP257A	Well4	88	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	845	CP257A-Well4-88	CP257A	Well4	88	ALLBATCHES___ALLPLATES___ALLWELLS
Great	710	CP257A-Well4-88	CP257A	Well4	88	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	646	CP257A-Well4-88	CP257A	Well4	88	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	692	CP257A-Well1-21	CP257A	Well1	21	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	631	CP257A-Well1-21	CP257A	Well1	21	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	188	CP257A-Well1-21	CP257A	Well1	21	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	146	CP257A-Well1-21	CP257A	Well1	21	ALLBATCHES___ALLPLATES___ALLWELLS
Great	123	CP257A-Well1-21	CP257A	Well1	21	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	3834	CP257A-Well6-68	CP257A	Well6	68	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	3234	CP257A-Well6-68	CP257A	Well6	68	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	1086	CP257A-Well6-68	CP257A	Well6	68	ALLBATCHES___ALLPLATES___ALLWELLS
Great	860	CP257A-Well6-68	CP257A	Well6	68	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	590	CP257A-Well6-68	CP257A	Well6	68	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	5079	CP257A-Well5-96	CP257A	Well5	96	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	4324	CP257A-Well5-96	CP257A	Well5	96	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	2675	CP257A-Well5-96	CP257A	Well5	96	ALLBATCHES___ALLPLATES___ALLWELLS
Great	887	CP257A-Well5-96	CP257A	Well5	96	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	698	CP257A-Well5-96	CP257A	Well5	96	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	750	CP257A-Well1-3	CP257A	Well1	3	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	748	CP257A-Well1-3	CP257A	Well1	3	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	252	CP257A-Well1-3	CP257A	Well1	3	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	173	CP257A-Well1-3	CP257A	Well1	3	ALLBATCHES___ALLPLATES___ALLWELLS
Great	151	CP257A-Well1-3	CP257A	Well1	3	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	3322	CP257A-Well5-78	CP257A	Well5	78	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	2710	CP257A-Well5-78	CP257A	Well5	78	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	945	CP257A-Well5-78	CP257A	Well5	78	ALLBATCHES___ALLPLATES___ALLWELLS
Great	705	CP257A-Well5-78	CP257A	Well5	78	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	427	CP257A-Well5-78	CP257A	Well5	78	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	830	CP257A-Well3-98	CP257A	Well3	98	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	811	CP257A-Well3-98	CP257A	Well3	98	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	283	CP257A-Well3-98	CP257A	Well3	98	ALLBATCHES___ALLPLATES___ALLWELLS
Great	169	CP257A-Well3-98	CP257A	Well3	98	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	142	CP257A-Well3-98	CP257A	Well3	98	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	3542	CP257A-Well6-86	CP257A	Well6	86	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	3147	CP257A-Well6-86	CP257A	Well6	86	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	1161	CP257A-Well6-86	CP257A	Well6	86	ALLBATCHES___ALLPLATES___ALLWELLS
Great	820	CP257A-Well6-86	CP257A	Well6	86	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	626	CP257A-Well6-86	CP257A	Well6	86	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	4448	CP257A-Well2-64	CP257A	Well2	64	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	3853	CP257A-Well2-64	CP257A	Well2	64	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	1845	CP257A-Well2-64	CP257A	Well2	64	ALLBATCHES___ALLPLATES___ALLWELLS
Great	819	CP257A-Well2-64	CP257A	Well2	64	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	711	CP257A-Well2-64	CP257A	Well2	64	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	4782	CP257A-Well3-36	CP257A	Well3	36	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	4387	CP257A-Well3-36	CP257A	Well3	36	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	2625	CP257A-Well3-36	CP257A	Well3	36	ALLBATCHES___ALLPLATES___ALLWELLS
Great	1092	CP257A-Well3-36	CP257A	Well3	36	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	747	CP257A-Well3-36	CP257A	Well3	36	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	804	CP257A-Well4-80	CP257A	Well4	80	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	666	CP257A-Well4-80	CP257A	Well4	80	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	215	CP257A-Well4-80	CP257A	Well4	80	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	195	CP257A-Well4-80	CP257A	Well4	80	ALLBATCHES___ALLPLATES___ALLWELLS
Great	137	CP257A-Well4-80	CP257A	Well4	80	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	4493	CP257A-Well6-24	CP257A	Well6	24	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	4044	CP257A-Well6-24	CP257A	Well6	24	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	1793	CP257A-Well6-24	CP257A	Well6	24	ALLBATCHES___ALLPLATES___ALLWELLS
Great	925	CP257A-Well6-24	CP257A	Well6	24	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	872	CP257A-Well6-24	CP257A	Well6	24	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	5179	CP257A-Well5-52	CP257A	Well5	52	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	4091	CP257A-Well5-52	CP257A	Well5	52	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	1898	CP257A-Well5-52	CP257A	Well5	52	ALLBATCHES___ALLPLATES___ALLWELLS
Great	893	CP257A-Well5-52	CP257A	Well5	52	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	725	CP257A-Well5-52	CP257A	Well5	52	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	4688	CP257A-Well4-44	CP257A	Well4	44	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	3673	CP257A-Well4-44	CP257A	Well4	44	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	1989	CP257A-Well4-44	CP257A	Well4	44	ALLBATCHES___ALLPLATES___ALLWELLS
Great	901	CP257A-Well4-44	CP257A	Well4	44	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	767	CP257A-Well4-44	CP257A	Well4	44	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	3306	CP257A-Well3-72	CP257A	Well3	72	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	2998	CP257A-Well3-72	CP257A	Well3	72	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	803	CP257A-Well3-72	CP257A	Well3	72	ALLBATCHES___ALLPLATES___ALLWELLS
Great	618	CP257A-Well3-72	CP257A	Well3	72	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	554	CP257A-Well3-72	CP257A	Well3	72	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	2773	CP257A-Well5-16	CP257A	Well5	16	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	2533	CP257A-Well5-16	CP257A	Well5	16	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	910	CP257A-Well5-16	CP257A	Well5	16	ALLBATCHES___ALLPLATES___ALLWELLS
Great	641	CP257A-Well5-16	CP257A	Well5	16	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	472	CP257A-Well5-16	CP257A	Well5	16	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	2813	CP257A-Well6-60	CP257A	Well6	60	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	2621	CP257A-Well6-60	CP257A	Well6	60	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	948	CP257A-Well6-60	CP257A	Well6	60	ALLBATCHES___ALLPLATES___ALLWELLS
Great	648	CP257A-Well6-60	CP257A	Well6	60	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	553	CP257A-Well6-60	CP257A	Well6	60	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	4625	CP257A-Well1-56	CP257A	Well1	56	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	4357	CP257A-Well1-56	CP257A	Well1	56	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	4150	CP257A-Well1-56	CP257A	Well1	56	ALLBATCHES___ALLPLATES___ALLWELLS
Great	1124	CP257A-Well1-56	CP257A	Well1	56	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	521	CP257A-Well1-56	CP257A	Well1	56	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	3547	CP257A-Well2-28	CP257A	Well2	28	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	3277	CP257A-Well2-28	CP257A	Well2	28	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	964	CP257A-Well2-28	CP257A	Well2	28	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	845	CP257A-Well2-28	CP257A	Well2	28	ALLBATCHES___ALLPLATES___ALLWELLS
Great	719	CP257A-Well2-28	CP257A	Well2	28	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	2738	CP257A-Well4-26	CP257A	Well4	26	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	2352	CP257A-Well4-26	CP257A	Well4	26	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	1046	CP257A-Well4-26	CP257A	Well4	26	ALLBATCHES___ALLPLATES___ALLWELLS
Great	620	CP257A-Well4-26	CP257A	Well4	26	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	370	CP257A-Well4-26	CP257A	Well4	26	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	1562	CP257A-Well2-82	CP257A	Well2	82	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	1457	CP257A-Well2-82	CP257A	Well2	82	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	462	CP257A-Well2-82	CP257A	Well2	82	ALLBATCHES___ALLPLATES___ALLWELLS
Great	337	CP257A-Well2-82	CP257A	Well2	82	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	292	CP257A-Well2-82	CP257A	Well2	82	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	5239	CP257A-Well3-54	CP257A	Well3	54	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	4774	CP257A-Well3-54	CP257A	Well3	54	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	2533	CP257A-Well3-54	CP257A	Well3	54	ALLBATCHES___ALLPLATES___ALLWELLS
Great	997	CP257A-Well3-54	CP257A	Well3	54	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	708	CP257A-Well3-54	CP257A	Well3	54	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	5378	CP257A-Well6-42	CP257A	Well6	42	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	4652	CP257A-Well6-42	CP257A	Well6	42	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	3050	CP257A-Well6-42	CP257A	Well6	42	ALLBATCHES___ALLPLATES___ALLWELLS
Great	1166	CP257A-Well6-42	CP257A	Well6	42	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	777	CP257A-Well6-42	CP257A	Well6	42	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	3759	CP257A-Well1-38	CP257A	Well1	38	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	3345	CP257A-Well1-38	CP257A	Well1	38	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	1196	CP257A-Well1-38	CP257A	Well1	38	ALLBATCHES___ALLPLATES___ALLWELLS
Great	824	CP257A-Well1-38	CP257A	Well1	38	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	810	CP257A-Well1-38	CP257A	Well1	38	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	1678	CP257A-Well5-70	CP257A	Well5	70	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	1470	CP257A-Well5-70	CP257A	Well5	70	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	626	CP257A-Well5-70	CP257A	Well5	70	ALLBATCHES___ALLPLATES___ALLWELLS
Great	376	CP257A-Well5-70	CP257A	Well5	70	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	202	CP257A-Well5-70	CP257A	Well5	70	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	5678	CP257A-Well4-62	CP257A	Well4	62	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	4698	CP257A-Well4-62	CP257A	Well4	62	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	2930	CP257A-Well4-62	CP257A	Well4	62	ALLBATCHES___ALLPLATES___ALLWELLS
Great	955	CP257A-Well4-62	CP257A	Well4	62	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	689	CP257A-Well4-62	CP257A	Well4	62	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	4948	CP257A-Well5-34	CP257A	Well5	34	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	3985	CP257A-Well5-34	CP257A	Well5	34	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	1685	CP257A-Well5-34	CP257A	Well5	34	ALLBATCHES___ALLPLATES___ALLWELLS
Great	923	CP257A-Well5-34	CP257A	Well5	34	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	764	CP257A-Well5-34	CP257A	Well5	34	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	4778	CP257A-Well3-18	CP257A	Well3	18	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	4354	CP257A-Well3-18	CP257A	Well3	18	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	1834	CP257A-Well3-18	CP257A	Well3	18	ALLBATCHES___ALLPLATES___ALLWELLS
Great	803	CP257A-Well3-18	CP257A	Well3	18	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	723	CP257A-Well3-18	CP257A	Well3	18	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	3136	CP257A-Well1-74	CP257A	Well1	74	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	3079	CP257A-Well1-74	CP257A	Well1	74	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	1021	CP257A-Well1-74	CP257A	Well1	74	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	909	CP257A-Well1-74	CP257A	Well1	74	ALLBATCHES___ALLPLATES___ALLWELLS
Great	755	CP257A-Well1-74	CP257A	Well1	74	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	4221	CP257A-Well2-46	CP257A	Well2	46	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	3766	CP257A-Well2-46	CP257A	Well2	46	ALLBATCHES___ALLPLATES___ALLWELLS
